Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-2, -5, -8, 6, 7, -9, -1, 3, 4, -11, 14, 10], [11, 8, 12, -14, 3, 1, 4, 2, -7], [-3, -10, -4, 9, -13, -11, 7, -5, -12], [11, -1, -4, 8, 12, -9, -10, -7, -13, 2, 5, 14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]","[[3, 9, 12, -14, -13, -11, -2], [-14, 3, -4, 7]]","[[2], [-2]]",0.98486328125,0.07763671875,0.07763671875,0.98486328125,0.9571428571428572,0.068359375,T-,T+,0.996205476942253,0.9726892277295521,391,9,391,9
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]","[[-14, 3], [-8, 5]]","[[-13, 6, -2, -9], [2, 11], [-6, 4], [-7, 10, 6], [9, 3, 14], [1, 7], [-12, 13, -9], [9, 5, -1], [1, 11, -4, -2], [-8, 10, -12, -1], [6, 14], [-14, -9, 11, 13, -1], [8, 7], [-3], [-11, -10], [-8, 10, -5, -1], [-8, 2, 10, 14], [8, 10]]",0.999267578125,0.4312744140625,0.4312744140625,0.999267578125,1.0,0.4305419921875,T-,T+,0.9979136423815225,0.7253458694747608,286,114,286,114
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]","[[8, -4, 14, -9], [12, -4, -1]]","[[8], [-8]]",0.998046875,0.173828125,0.173828125,0.998046875,1.0,0.171875,T-,T+,0.9971523373558095,0.9381261712752659,378,22,378,22
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]","[[1, -2, 9], [3, 5, 11, 13, -12, -9, -7, -6]]","[[9, 5], [-9], [-5]]",0.99365234375,0.12939453125,0.12939453125,0.99365234375,0.9772727272727273,0.12890625,T-,T+,0.9962419004712642,0.9370931286997373,378,22,378,22
"[[14, 4, 13, 6, 10, 8, -5, -9], [-2, 14, -9, -10, 5], [8, -5, -12], [-7, 1, -2, -12, -5, 11, -14, 9, 3], [4, -5, 6, 9, 12, -8, 11, -10, -7, 3], [-1, 2, -8, -9], [6, -9, 3, -1, -8, -7, -10, -13, 4, 12]]","[[-10, -9, -8, -7, -1], [8, -5, -12], [4, 5, 11, 14, -12, -10, -9, -2], [2, 5, -9, -8, -1]]","[[10], [-10]]",0.9373779296875,0.2230224609375,0.2230224609375,0.9373779296875,0.938,0.18310546875,T-,T+,0.9931494516976314,0.939055859426932,378,22,378,22
"[[-1, -9, -8, 6, -14, -4, 5], [2], [-7, -14, 11, -12, 4, -5, -8, -10, -9, -1, -13]]",[],"[[4, 8, 11, -13, -7, -6], [1, 11, -10, -9, -8, -6], [-1, 7], [-14, -5], [-8, -6, 3, -12], [-6, 12, 13, -10], [8, 6, -10, -1], [3, 9, 10, 11, 13], [1, -13, 4], [14, -12, -1, -9], [-4, -12, -1, 14], [4, 9, 11, -14, -10], [7, 13, -14, -11, -9], [8, -14, 12, -11], [3, -13, 6, -10, 11, 12], [-8, 13, 5], [3, -13, -10, -9, -1, -7, 14], [-13, -10, 7, 8, 9, -6], [-4, 5, -9], [-5, 4, -13], [1, -11, 14], [3, 6, -7, 10, 11, 12, -4], [-2], [-14, -12, 6, -10, -8, -4, -1], [4, -3]]",0.495849609375,0.46002197265625,0.46002197265625,0.495849609375,0.0,0.04412841796875,T-,T+,1.0,0.7712927259163687,250,150,250,150
"[[9, -6, 5, -7, -10, 3, 13, 1], [-14, 8, -2], [-11, -3, -1, -14], [5, -7, 8], [2, -11, -14], [5, 7, 1, -10, -14]]","[[2, -14, -11], [8, -7, 5], [8, -14, -2], [12, -14, -11, -6, -3, -1], [1, 4, 5, 6, 7, 11, 13, -14, -10]]","[[-6, 13, -9], [2, -13, 12], [-14, 3], [-3, -2], [9, 2, 5], [2, -5, -12], [-8], [4], [11], [7], [14]]",0.972412109375,0.359375,0.359375,0.972412109375,1.0,0.331787109375,T-,T+,0.9921612036792697,0.841850068672806,339,61,339,61
"[[11, -5, 9, 4, 7, 2, 10, -1], [-8, 11, -2], [-13, -2, -14], [14, 2, -8, -7], [-3, 9, -2, -14, -6, -7, 11, -1, -10, -5, 13, -8]]","[[-14, -13, -2], [-8, 11, -2], [2, 10, 14, -8, -7, -5]]","[[-10], [10]]",0.94921875,0.28515625,0.28515625,0.94921875,1.0,0.234375,T-,T+,0.995608352607829,0.8976045918458455,363,37,363,37
"[[7, -13, -6, -5, 12, 9, 10, 1, 14, -8], [-14, 1, -3], [11, 2, 9, 8], [12, 4, -6, -7, -2, 5, 11, -9, 3, 1, 14]]","[[1, -14, -3], [8, 9, 2, 11]]","[[-8], [8]]",0.99853515625,0.18115234375,0.18115234375,0.99853515625,1.0,0.1796875,T-,T+,0.9971523373558095,0.9421419493511303,380,20,380,20
"[[-13], [11, -13, -12, -3], [-8, 4, 10], [-11, -1, -5, 13, -14, 3, -6, 2, -4, 7, -12, 10], [-3, -8, -4, 11, -7, 1], [7, -14, 8, -11, 4, 5, -2, -6, 12, -9, 1], [5, 10], [-7, -10, -9, 1, -8]]","[[-8, 10, 4], [1, 5, -8, -7, -2], [10, 5], [-13]]","[[4, 5, 6, 14, -12, -11, -9, -1], [2, 7, 10, 12, 14, -5], [2, 4, 7, 9, 11, -14, -12, -8, -1], [2, 10, -14, -12, -11, -8, -6, -1], [6, 10, 14, -2, -8, -4, -1], [2, 5, 9, 11, -10, -6, -1], [1, 2, -12, -9, -8, -4, -3], [4, 7, 8, 11, -3], [4, 5, 6, 8, 11, 14, -3], [1, 2, 5, 11, 14, -4, -3], [3, 6, 10, 14, -12, -8, -7, -4, -1], [6, -14, -12, -10, -8, -3, -1], [5, 6, 11, -12, -10, -8, -2], [13, -10], [9, -14, 6], [-6, 12, -9], [-7, 4, -10], [8, -4, -1, 7], [14, -12, -10, -8, -3], [1, -12, 13, -9], [11, 13, -1], [-4, -11, -2], [9, -5, -12, -11], [-14, -4, 12, -10], [-6, 2, -3], [-3, -11, -1, 7], [1, 3, -11, -2], [8, 1, 4, -3], [-6, -12, 13, 14], [2, -4, 13, 14], [8, 2, 12, 7], [-6, 5, -10, -9], [-8, 1, 11, -5], [-12, -9, 8, -6, -1], [9, -11, -10, 14], [-3, -14, -11, -7, 12, -4], [-3, 5, -11, 9, 13, -1], [2, 3, 6], [-12, 5, 8, -7, -6, 11, -1], [5, -11, 8, 9, -6, -4, 14], [8, 11, 14, -12, -10, -9, -7, -4], [1, 6, 8, 10, -14, -13, -12, -4], [3, 13, -5], [12, -3, -2], [3, 6, 7, 8, 10, -4]]",0.9810791015625,0.58935546875,0.58935546875,0.9810791015625,0.9940790864876295,0.5772705078125,T-,T+,0.9866787846513096,0.746906145830762,212,188,212,188
"[[1, 14, -7, -9, 2, 5, -13, 8, 4, 6, 3, 11], [10, -8, -11, 3, 13, -6, 14, -7, -9, -2, 4, 5, 12], [6, 4], [10, -9], [3, -10, -5, 2, -12, -6, 14, -4, -8, 1], [-11, -4, 2, -7, -5, -8, 14], [13, 3], [-13, -8, -6, 4, -3, 14, -10, -12, -9, 2, 11, 1, 7]]","[[3, 13], [4, 6], [10, -9]]","[[7, 11, 13, -14, -9, -5, -1], [3, 5, 9, 10, -14, -11, -2], [4, 7, 8, 11, -3], [-3, -10], [9, 10, -3], [-8, 2, -12], [-6, 4], [-4, 14], [10, -5, -12, -4], [2, 11, 5, -1], [8, -11, -10, -9], [9, -11, 6, -1], [-8, 10, 13, 7], [5, -10], [-2, 13, -10, -9], [12, 7], [-14, 12, -11], [11, 2, -6], [-8, -5, 4], [14, -10], [2, -3], [3, 6, 8, 9, 10, 11, -14, -7, -5], [-8, 1], [-14, 3, 6, 8, 9, -2], [-13]]",0.9951171875,0.56292724609375,0.56292724609375,0.9951171875,1.0,0.55804443359375,T-,T+,0.9971000989677787,0.7171486004025205,272,128,272,128
"[[11, -14, 5, -13], [-12, -9]]","[[-12, -9], [-14, 11, 5, -13]]","[[-7, 2], [9], [7], [-13], [-8], [4], [-11], [1], [-3]]",1.0,0.296875,0.296875,1.0,1.0,0.296875,T-,T+,0.9974084429880712,0.861576063531107,347,53,347,53
"[[-7], [8, 14, 11, -3, 12, -1, 2], [-5, -7, 3, -9, -8, -14, -6, 10, -2, -4, 12, 1]]",[],"[[1, 12, 14, -10, -3, -2], [-13, 6, -2, -9], [4, 5, 6, 8, 11, 14, -3], [1, 2, 5, 11, 14, -4, -3], [1, 3, 6, 8, 9, -14, -2], [-14, 3, -5], [2, 11, 12], [-11, 14], [-8, 6, -10], [4, 5, 9, 11, -14], [9, 13, 14], [-14, -4, 12, -9], [-2, -5, -4, -3, -1], [9, 2, -11, 6], [12, -11, -10, -9, -3], [1, 2, 11, -12, -5], [-5, 13, -1, -9], [1, 2, 4, 5, 8, 12, 13, -14], [-8, -4], [-8, -12, 4], [1, 5, 6, 8, 13, -11, -9, -3], [10, -11, -2], [-14, -13, 4, 6, 11, -3], [7], [1, 2, 3, -14, -13, -12, -10], [1, -14, 4, 8, -5, -3, -2], [1, -10, -9, -8, 11], [-6, -1]]",0.49609375,0.4615478515625,0.4615478515625,0.49609375,0.0,0.0423583984375,T-,T+,1.0,0.7856445906851763,273,127,273,127
"[[13, -1, 3, 6, -12, 8, 4, 2], [6, -11, -8, 14, -10, -12, 5, 7, 3], [9, -14, 13, -10, -11, 12, -7, -8], [-8, -13, -3, -1, -2, -9, -11, 7, 10, -14, -5, -6], [-7, -4, -14, 1, -10, 13], [-3, -13, 6, -5, 11, -8, -12, -10, -4, -9, 14]]","[[1, 5, 6, 12, 13, -14, -11, -10, -9, -8, -7, -4, -3, -2]]","[[2], [-2]]",0.97491455078125,0.025146484375,0.025146484375,0.97491455078125,1.0,6.103515625e-05,T-,T+,0.9964322781062891,0.9948710323445532,399,1,399,1
"[[-5, -7, -13, 11, 3, 10, 8, -2, 12, -14, -6, -1, -4], [12, 14, -2, 10, 3, -11, 4, 6, 9, -7, 1, -8, -13], [3, -12, 5], [-6, -9, 2, 12, 7, 1, -13, 11, 3, -4, -10, -5], [-13], [-3, 14, 12, 9, 10, -6, -8, 7, -11, 1, -4], [13, -8, -1, -10, 6, 3, -7, -14], [-11, 13, 3, 7, -6, -12, -10, 5, -2], [6, 5, -14, 10, -13, -8, 1]]","[[3, -12, 5], [-13]]","[[2, 5, 9, -7, -6, -4, -3], [4, 5, 6, 14, -12, -11, -9, -1], [8, 14, -12, -11, -10, -9, -6, -1], [2, 5, 9, 11, -10, -6, -1], [5, 6, 11, -12, -10, -8, -2], [9, -11], [-8, -14, -1], [8, 2, 3, 4], [4, -3], [1, 3, -5], [8, 12, 7], [11, -14, 3, 4], [12, -14, -4, -11], [5, 12, -1, -9, -2], [-8, 3, 14, 6], [1, 2, -4, -12], [-8, -7, 2, 12], [10, 12, 14, 7], [-8, 1, -6, 11], [-6, 3, -4, 7], [-3, -14, -10, 9, 12, -4], [1, 2, 11, 14], [1, 12, -2], [-14, 3, -12, 6, 8, 9], [-4, 14, -2], [13]]",0.996826171875,0.52142333984375,0.52142333984375,0.996826171875,1.0,0.51824951171875,T-,T+,0.9979200926776318,0.7340663030094899,247,153,247,153
"[[-13, -14, 6, 4, 10, 12, -5, -7, -2, 9, -3, -1], [7, -14, -2], [-6, -12, -8, -9], [-13, -10, 14], [4, 9, 1, 8, -2], [-5, 10, -12, 13, 2, -3, 6, 7, -14], [-2, 6, -5, -13, -14, -12], [7]]","[[1, 4, 6, 8, 9, -12, -11, -10, -7, -2], [-13, 14, -10], [3, -12, -9, -8, -6], [-2, -5, -4, -3, -1], [4, 5, 6, 8, 12], [7]]","[[4, 8, 11, -13, -7, -6], [2, 5, 9, -13, -12, -10, -8, -4], [1, 12, 14, -10, -3, -2], [2, 10, -14, -12, -11, -8, -6, -1], [1, 11, -10, -9, -8, -6], [-13, 6, -2, -9], [-7, 2], [-7, -3, -2], [2, 11, -3], [-8, 10, 14], [8, 10, -12, -9, -7], [-7, 13, 14, -10], [1, 10, 4, -11], [-7, 11, 5, 1], [12, -14, -13, -9, -4], [-8, -14, -10, 6], [-8, 1, -4, -2], [11, -12, -10, -1], [1, -14, 8, -6, -5, 12, -2], [-11, 6, -10, -8, 9, 12, 13], [5, 6, 8, 11, 12, 14], [10, 12, 14, -1], [8, 10, 12, -14, -11], [9, -11, -6, -5, -2], [-8, 11, 5, 6], [2, -6, -1, 14], [-14, 5, -10, 9, 11], [10, -13, 6], [1, 2, -9, -8, -4], [-13, -1, -2, -5, -4, 14], [4, -10, -9, 8, -6, 12, -2], [5, -1, 6], [-3, 4, -12], [-12, -10, -1, 8, -6, 14], [12, -11, -9], [1, 2, 5, -14, -13, -12, -10, -6], [-14, 5, -11, 9, 10, -2], [2, 5, -11, 8, 9, -4, 14], [1, -14, 5, 6, 8, 9, -2], [3, -5], [5, -8, 9, 11, 13]]",0.945556640625,0.55059814453125,0.55059814453125,0.945556640625,0.9558147358977235,0.54425048828125,T-,T+,0.982627366198211,0.7380487781942451,226,174,226,174
"[[-8, 5, 1, 3, 10, -14, 2, 6, 12, 7], [-1, -11, -6, -13, 7, -9, -4], [-6, 8, 12, 3], [6, -12, -5, 3, -11, -7], [-3, -13, -7, 4, 12, -10, 14, -5], [4, 10, 12, -2, -9, -11, 3, 13], [-13], [-1, -9, 4]]","[[4, -1, -9], [3, 7, 8, 12, -9, -6], [3, 8, 9, -6, -5, -4], [-13]]","[[2, 5, 9, -7, -6, -4, -3], [2, 4, 6, 12, -11, -10, -8, -7, -1], [2, 7, 10, 12, 14, -5], [8, 14, -12, -11, -10, -9, -6, -1], [2, 3, 5, 8, 11, -12, -7, -1], [7, 14, -12, -2, -10, -8, -5, -3, -1], [2, 5, 9, 11, -10, -6, -1], [1, 2, -12, -9, -8, -4, -3], [1, 2, 5, 11, 14, -4, -3], [9, -14, 6], [-8, 1, -2], [9, -11], [12, -3], [10, 3, -12, 6], [3, 4, 8, 11, -10], [-8, -14, -1], [-7, -4, -9], [4, -3], [8, 2, 12, 7], [1, 3, 12, -2], [1, 2, 3, -8, -4], [-6, -14, -4, 12], [1, 11, -10, -9], [-4, -11, 7], [-4, 6, -2], [-12, 5, -10, 4, -8, 11], [13]]",0.9697265625,0.54718017578125,0.54718017578125,0.9697265625,0.9925555426311504,0.52471923828125,T-,T+,0.9943617987509316,0.741827027858698,243,157,243,157
"[[1, 13, 4, 10, -5, 12, -6, 8, -14, 3, -9, -2, -11], [7, 1, -9, 11, 13, 12], [-9, 7], [-13, -2, -5], [-8, -5, -4], [4, 2, -8, 14, -6, 7, -5, 3, 1, 13, -11, 9], [-2, 13, -14], [-11, 10, 5, -9, 1, -13, 7]]","[[-5, -2, -13], [-14, 13, -2], [-8, -5, -4], [-9, 7]]","[[4, 7, 8, 11, -3], [14, -10], [8, 10], [4, 5], [9, -11], [11, 1, -5], [8, -7, -13], [3, 6], [-13, 6], [1, 12], [5, -11, -9, 8, -2], [-5, -3, -1], [2], [-12, -10, -9, -1, 11, 13, -2], [-7, -3, -9], [-14, 3, -9, 12, -4], [9, -6], [-8]]",0.999755859375,0.49371337890625,0.49371337890625,0.999755859375,1.0,0.49346923828125,T-,T+,0.9955461017488902,0.7428935393683377,299,101,299,101
"[[-10, -3, 5, 6, -8, -9, 4, 14, 2], [-2, 12, -13, -9], [-8, -5, 6, -10, -2, 4, -1, -12, 9, 3, -13, 14]]",[],"[[5], [-5]]",0.935302734375,0.064697265625,0.064697265625,0.935302734375,nan,0.0,T-,T+,1.0,0.9809723644724547,394,6,394,6
"[[-8, -1, -6, -12, -4], [-1, 7, -11, -10], [6, 1], [1, 11, -9], [10, -2, -4, 11], [-8, 5], [12, 8, -1]]","[[1, 11, -9], [10, 11, -4, -2], [-1, -11, -10, 7], [1, 6], [8, 12, -1], [-8, 5]]","[[2, 6, 12, -10, -8, -7, -1], [3, 6, -12, -11, -8], [1, 4, 5, 10, -7], [1, 5, 11, 12, -10, -7, -4, -2], [1, 2, 5, 9, -11, -7], [5, 7, 11, 12, -4], [-12, -1], [-7, -9], [8, 3, 5], [3, 2, 11, 4], [9, -11, 4, -7], [9, 11, -12, -3], [8, 2, 12, -3], [-2, -9], [4, -10, -1], [3, -11, -8, 9, -4], [10, -3, 6, 7], [3, -1], [8, 10], [12, -11, -2], [1, -12, -10, -9, -8, -3], [2, 10, -4], [-5], [-6]]",0.98828125,0.660400390625,0.660400390625,0.98828125,1.0,0.648681640625,T-,T+,0.9835138479628118,0.6280571203201293,242,158,242,158
"[[6, 13], [-8, -5, -13, -10]]","[[13, 6], [-8, -5, -10, -9], [3, -13, -10, -8, -5]]","[[-6, 4], [-12, -10], [8, -5, 12, 6], [10, -4], [-2], [-1], [5], [9], [-13], [11]]",0.96875,0.31103515625,0.31103515625,0.96875,0.9511811023622048,0.31005859375,T-,T+,0.9924876932328777,0.8527199187319675,341,59,341,59
"[[9, -13, -1, -4, -3, 11, 14, 12, -2, -7], [6, -12, -9, 4, -3, -5, -13, -14, -11, -8, -1], [8, 2, 10, -5, -6, -13, 7, 14], [-11, 1, -13, 12, -5, 8, -2, -10, -6, 14, 4], [13, 10, -14, -5, -2, 6, 12, -8, 4, 9], [-11, -3], [14, 6, 13, -1, 7, -12], [-10, 11, 6, 2, -12, 1, -8, 7, -5, -13, -3, 4, 14], [-8]]","[[-3, -11], [-8]]","[[4, -13, -12, -10, -7, -6, -5, -3], [13, 14, -12, -11, -10, -7, -4, -1], [4, 6, 10, -14, -13, -3, -2], [-13, 6, -2, -9], [2, -13, -12, -7, -5, -4, -3, -1], [1, 5, 7, 9, 10, 12, 13, -14, -6, -2], [-11, 5, 6, -1], [1, 11, -12], [12, 14], [11, -6, -13, 4], [10, -7, -14, -5], [-2, -5, -4, -3, -1], [2, 11, 5], [1, 2, -6, -12], [-6, 4, 13, 14], [3, 12, -14, -11, -5], [1, 11, 12, -10, -4], [-7, 2, -13, 12], [9, -4, 5, -7], [-6, 7, -9], [5, -2, -7, 10, -4, -3, 14], [2, -14, -13, 7, -6, 12, -3], [9, 3, -11], [1, -13, 5, -11, 7, -10, 12], [3, 4, 13], [-14, 11, -1], [-12, -10, 14, -7, 13, -2], [8]]",0.990478515625,0.5736083984375,0.5736083984375,0.990478515625,1.0,0.5640869140625,T-,T+,0.9981761983098935,0.7677560684576368,217,183,217,183
"[[3, -8, -2, 7, 9, 1, 5, 10, 12, -11, 13, -6], [14, -7, -6, -1, 9, 4, 2, 5, -8, -11, -3], [5, -4, -7, -1, 11, 2, -3, 14, 8, 12, -9], [1, -4, -10, -14, 6, -12, -9, -11, -5, -3, 8, -7, -2], [10, 3]]",[],"[[2, -4, 5], [-6, -12, 13, 14], [8, 1, -14], [2, 3, -12], [7], [4], [-8], [-13], [-10], [-3], [-14, 12], [1, 14, -2]]",0.7489013671875,0.2476806640625,0.2476806640625,0.7489013671875,0.0,0.00341796875,T-,T+,1.0,0.8581689993963616,344,56,344,56
"[[7, 14, -6], [6, 8, -2], [-14, -3, 7, -4, -11, -13], [-3, -1, 8, -7, 10, -2], [4, -7, 10, -8, 11, -13, 9, -14, 1, -3], [-13, 14, -6, 8, 12, -9, -4, -3], [1, 4, -10, -7], [4, -13, 3, -7, 10, -8, 6, -11, 9], [5, -7, 12, -10, -4, 8, -11, -6]]","[[8, -2, 6], [5, 8, 14, -11, -10], [1, 4, -7, -10], [12, -14, -13, -11, -10, -8, -4, -3, -1], [-6, 14, 7]]","[[9, -11], [-13, -4, 5], [4, -3], [6, -9], [-5], [-7], [13], [2], [-8], [-10]]",0.96142578125,0.333984375,0.333984375,0.96142578125,0.9632465543644717,0.31884765625,T-,T+,0.9921450324946136,0.896091389894701,362,38,362,38
"[[5, -14], [-3, 14, 6, -4, 10], [-5, 3, 1, 14, -10], [11, 5, 2, -9, -14, 1, 10, -3, -6], [14, 13, -9, -6, 3], [9, -10, 13, -7, 14, 2], [1, -11], [12, -11, -2, 7, -4, 6, 14, 1, -9, 8]]","[[3, -9, -6, 13, 15], [-14, 5], [-11, -10, -8, -7, 12, 14], [1, -11], [-15, 14]]","[[1, 3, 6, 8, 9, -14, -2], [-10, -1], [-8, 10], [4, 14], [-6, 13, -9], [-4, -3, 14, -2], [-13, 6], [-8, 13, -10], [7], [1, 11], [-5], [8, 12, -2], [-13, 5, -1, 8, -2], [2]]",0.6845703125,0.503662109375,0.503662109375,0.6845703125,0.6150059665871122,0.818359375,T-,T+,0.9936533772335314,0.7554500319346136,302,98,302,98
"[[2, 13, -10, 6, 11, 5, 4, 8, 9], [2, 4, -5, 10, 14], [-12], [-8, 9, -13, 4, 7, -11, 12, -5], [-13, -8, 11, 3]]","[[2, 5, 7, 9, 11], [2, 4, 10, 14, -5], [3, 11, 12, -13, -8], [-12]]","[[2, 5, 9, -7, -6, -4, -3], [4, 8, 11, -13, -7, -6], [2, 5, 6, 9, 13, -11, -1], [2, 4, 13, -11, -10, -8, -7, -6], [2, 7, 13, 14, -11, -8, -4], [3, 8, 9, 10, 11, 13, 14, -5], [1, 9, 11, -8, -6, -5, -4, -2], [6, 10, 14, -2, -8, -4, -1], [2, 5, 9, 11, -10, -6, -1], [1, 11, -10, -9, -8, -6], [1, 4, 8, 9, 10, -11, -7, -3], [3, 9, 10, 11, 13, -8, -1], [2, 10, 13, 14, -8, -4, -3], [-8, -14, -5], [5, 14], [4, -3, -2], [8, -1, 6], [1, 3, -4, -5], [6, 9, -10, -8, -3], [-6, -11, 14, -2], [-1, -11, -10, 7], [4, 5, 9, -14, -10], [1, 3, -11, -2], [-14, 11, -1, -9], [-14, 3, 13, -5], [1, 2, 4, -11, -8, -7, 10], [-13, -2, 6, -9], [-13, -11, 14], [-10, -9, 8, -7, -2, -4, 14], [11, 4, -3], [9, -14, -11], [5, 6, -9, 8, 10, 13], [-6, -9, 7], [-13, 5, -10, 8, 9, -4], [9, 3, 6], [2, 5, -9, -7, 10, 11, 13], [12]]",0.98291015625,0.49346923828125,0.49346923828125,0.98291015625,0.9737768605074663,0.50274658203125,T-,T+,0.9910813784935164,0.7707924888146289,250,150,250,150
"[[-3, 12, 10], [-11, -10, 5, 1, -12, 8], [-7], [-1, 10, 11, -9, 14, 13, 12, -4, -5, -3, -7, -2, 8], [9, 11, -2, -10, 14, -1, -4, 5, 7, -8, -3], [3, 7, -12, -11], [7, -11, 8], [-9]]","[[8, -11], [-6, -4, 5, -2], [3, -13, -12, -8, -1], [10, 3, -12, -11], [10, 12, -3], [-9], [-7]]","[[1, 3, 12, -14, -11, -5, -2], [1, 3, 6, 8, 10, -14, -12, -5, -4], [1, 12, 14, -10, -3, -2], [3, 12, -14, -11, -10, -6, -5, -4], [3, 5, 9, 10, -14, -11, -2], [1, 4, 8, -14, -6, -5, -3, -2], [2, 7, 10, 12, 14, -5], [3, 6, 7, 8, -13, -10, -5, -1], [2, 7, 8, 10, 12, -14, -6], [2, 4, 5, 6, 7, 8, 11, 12], [6, 7, 8, 10, 12, -4, -2], [3, 4, -13, -11, -8, -5, -1], [4, 5, 6, 8, 11, 14, -3], [9, -10, 7], [-8, 7], [-14, 11, 4], [9, 2, 11, -10], [1, 3, 11, 12, 13, 14, -6], [-1, -5, -4, -3, -2], [1, 2, 11, -4], [-11, 4, 5, 7], [5, 7, -14, -13, -12, -4, -1], [2, 3, 13, -5], [-8, 10, -4, 14], [5, 6, 9, 13, -11, -1], [1, 6, 12, 14, -11, -4], [9, -13, -11, -8, -3, -2], [3, 9, 10, 11, 13], [2, 10, -13, -6, -5], [3, 6, 8, 9, -14], [10, -12, -8, -6, -1], [-6, -14, 2, -13], [10, -14, 4, -2], [4, -3, 7], [9, -6, 10], [11, -5, -2, -10], [2, -13, -12, 5, 9, -6, -4], [-8, -10, 6]]",0.9815673828125,0.6435546875,0.9815673828125,0.9815673828125,0.9804841433664853,0.6505126953125,T+,T+,0.9869869535697353,0.764164697180248,148,252,148,252
"[[-12, 8, -14], [-10, -8, 11, 13, -14, -7, 6], [5, 4, 9, -7, 14, 10, -11, -3, 6, -8, 2, -1], [8, 14, 11, 2, 3, -12, -5, 10, 1, 4], [10, -1, -2, -13, 3, 9, 4, 12, 6, -14], [8], [9, -1, 7, -8, 10, -3, 13, 2, 6, 11, 4, -12], [2, -9, 13, 14, -12, -4, -7, -3, 8, -11, 1]]","[[2, 4, 6, 11, 13, -14, -10, -7, -3, -1], [8]]","[[2, 5, 9, -7, -6, -4, -3], [2, 7, 10, 12, 14, -5], [-13, 6, -2, -9], [2, 3, 5, 6, 10, 11, 13, -9, -7], [-6, 4, 13], [-14, 12], [-6, -13, -12], [1, 11], [9, -11], [-6, -4, -3, -9], [10, 12, 6, 14], [-7, 13, -4, -12], [-6, 11, -10, -1], [13, 3, -11, -2], [10, 4, -3], [2, -12, -4, -3], [1, -3, -10, 14], [-14, 11, 13, -1], [-5, -4, -13], [13, -2, 7, 12, -3, 14], [5, 4, -11], [-8]]",0.99169921875,0.47747802734375,0.47747802734375,0.99169921875,1.0,0.46917724609375,T-,T+,0.9963747587493895,0.771459679967562,272,128,272,128
"[[-3, -1, -12, -9, 14, -10, -7], [1], [-13, 11, 6, 5, -8, -14, 9, 10, -3, -12], [6, 5, 9, 1, -12, 2, 7, -14, -11, 13, 4], [2, -11, -10], [4, -9, 11, 12, 1, 14, 8, 6, -7, 5]]","[[2, -11, -10], [1]]","[[3, 8, 9, 10, 11, 13, 14, -5], [-13, 6, -2, -9], [5, 6, 11, -12, -10, -8, -2], [2, 10], [4, 14, -9], [-5, -11, -2], [8, 6], [-7, -5, -12, 4], [-11, 13, 12, 5], [-8, 3, 4, -11], [5, 12, -13, -10, -8], [-14, -5, 13, -9], [9, 13, -11, 6], [11, -4, -3, -2], [9, 2, -4, 5], [-8, 2, 7], [2, -13, 12], [-14, 3, 5, -11, 9], [10, -3, -2], [-1], [-13, 4, 8, -7, 11], [-14, 3, -7, 12, -4], [-6, 7], [-14, 3, 8, 9, -7]]",0.99365234375,0.531005859375,0.531005859375,0.99365234375,1.0,0.524658203125,T-,T+,0.9979200926776318,0.7100620232120921,248,152,248,152
"[[10, 5, 4, -8], [12]]","[[4, 5, 10, -7, -6], [12]]","[[3, -11, -8, -4, -2], [1, 5, 10, -8, -4, -2], [2, 6, 9, 10, -4, -3], [1, 2, 10, 11, -9, -8, -3], [3, 5, 8, -6, -2], [1, -6, 4], [2, -10, -1], [9, -11], [-7, -2, -9], [-7, 6], [-8, -6, 11], [8, -4, 5, -1], [-8, 3, 5], [10, 3, -4, -9], [8, 11, 4, -10], [9, -6, 11, -2], [6, -8, 10, 11, -4], [1, 2, 3, 8, -5], [9, 10, 3, 4], [8, -3, 6, 7], [-6, -4, 5, -2], [-2, 6, -9], [1, 10, -7], [-5, 4], [-12]]",0.96875,0.500732421875,0.500732421875,0.96875,0.9838953195772522,0.485107421875,T-,T+,0.9934218057731515,0.7000382304518645,249,151,249,151
"[[-7, -4, 5, -14, -9, -6], [-5, 6, 4, 9, 12, 1, 8], [-7, -11, 1, 3, -10, -5, 9]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
