Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]","[[1, 2, 4, 7, 8, 10, 12, -14, -13, -11, -5, -3], [5, -9]]","[[11, 13, 14, -2, -9, -8, -7, -10, -4, -3, -1], [10, 3, -4], [-4, -10, 7], [4, 6, -2], [5, 6, -12, -10, -7, -4], [8, -7, -13, 12], [3, 6, 7, -12, -8], [2, 13, 6, -10], [-6, -13, -12, 14], [2, 12, -11, -1], [1, 12, -11, -7, -2], [-6, 4, -1], [1, 2, -4, 6], [10, -6, -3], [9], [-5]]",0.9969482421875,0.19525146484375,0.19525146484375,0.9969482421875,0.9993656834760546,0.19244384765625,T-,T+,0.9963736714517593,0.8338280342303699,303,97,303,97
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]","[[-13, 14, -9], [8, 10, -11, -5, -1], [-11, -13, 5, -1], [2, 6, 10, 11, -4], [12, -11, -2], [-12]]","[[4, 6, 8, 10, 11, -13, -9, -5, -1], [2, -6, 12], [2, 12, -10, 6], [12, -4, -1], [2, 5, 7, 13, 14, -9, -8], [5, 7, 11, 14, -6, -4, -2], [3, 4, 9, 13, -14], [3, 7, 10, 13, -5, -4], [11, 13, 14, -10, -9, -8, -7, -1], [-14, -9, -8, -7, -6, -4, -2], [2, -14, -10, -9, -8, -5], [7, 8, 13, -10, -6, -1], [2, 4, 10, 13, -6], [4, 5, 6, 7, 11, -14, -12, -9, -8, -2], [4, 10, -14, -12, -9, -7, -6, -5, -2], [-13, 12, -3], [1, 2, 6, 8, 9, 14, -12, -11, -10, -7, -4], [11, 12, -2], [1, 2, -14, -7, -4]]",0.948486328125,0.2293701171875,0.948486328125,0.948486328125,0.8757091284167097,0.2366943359375,T+,T+,0.9778274097474465,0.8806066894104899,136,264,136,264
"[[-14, -12, 8, -7, 10, -6, 13, 5, -3, 2, 1], [2, -1, -10, 6, -13, -11, -3, 8, -7], [-11, -13, 12, 3, 1, -8], [-4, -1, -12, -8, -10, -3, 11, 9], [-4, -14, 5, 13, -9], [11, -3, 6, -4, -13, -5, -10, 9, 12, 7], [5, -9, -4, 6, -7, 11, -1]]","[[5, -14, -11, -9, -6, -4], [1, 3, 12, 14, -13, -11, -8, -7, -4]]","[[-6], [6]]",0.9429931640625,0.0599365234375,0.0599365234375,0.9429931640625,0.5833333333333334,0.017578125,T-,T+,0.9904098382078735,0.9773736182664658,392,8,392,8
"[[14, 6, 11, -7, 1, -2, 10], [-6, -4, -11, -2, -12, -10, 1, 7], [14, -12], [12, -3, -10, 14, 9, 4, 5], [3, -12, -10, -5, 4], [-1, -6, -9, -11, 8, 3, 5, -14, 13, 10], [-9, 1, -14, -6, 4, -3, 8, 12], [9, 10, 5, -4, -12, -14], [12, -8, -3]]","[[9, 10, -12, -4], [1, 4, 5, 12, -7, -3], [1, 2, 4, 9, 11, -14, -13, -8, -7, -6], [3, -12, -11, -10, -5], [-8, 12, -3], [1, 5, -8, 9, 10, 11, 12], [-12, 14]]","[[1, 2, 10, -14, -7, -4, -3], [8, 12, -3], [-13, 5, 6, -1], [-8, -6, 5, -2], [4, 6, -10, -9, -8], [13, -14, -10, -5, -2], [8, 10, -5, 6], [3, 7, 8, -13, -9], [4, 11, 13, -6, -1], [5, 8, -10, -6, -4, -3], [2, 3, -4, -9], [10, 11, -4, 5], [-14, -13, 4, -2], [7, 8, 9, 11, -12, -5, -4, -3], [3, 13, -10, 6], [5, 7, 10, 13, 14, -9, -8, -6], [9, 2, -11], [-14, -12], [3, 12]]",0.94866943359375,0.2371826171875,0.2371826171875,0.94866943359375,0.8694491628245572,0.25152587890625,T-,T+,0.9712657689504615,0.858343392999731,266,134,266,134
"[[-2, -5, -8, 6, 7, -9, -1, 3, 4, -11, 14, 10], [11, 8, 12, -14, 3, 1, 4, 2, -7], [-3, -10, -4, 9, -13, -11, 7, -5, -12], [11, -1, -4, 8, 12, -9, -10, -7, -13, 2, 5, 14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]","[[-14, 3, -4, 7], [1, 3, 9, 12, -11, -10, -7, -6]]","[[-7, -12, 5], [-10, -9], [14, 7], [-3], [-5], [11], [12], [2, -1], [4]]",0.9853515625,0.0732421875,0.0732421875,0.9853515625,0.9724409448818898,0.06201171875,T-,T+,0.9965399457286711,0.9527936916247624,378,22,378,22
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]","[[-8, 5], [-14, 3]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [8, -4, 14], [-14, -5, -3], [4, 6, 14], [8, 11, 12, -3], [-6, 4, -12, 14], [11, -4, 7], [2, 9, 10, 11, -5, -1], [-6, -11, -10, -9], [8, 9, -11, -7], [6, 14, -13, -8, -7, -4], [7, 9, 12, -11, -5], [11, 13, 14, -9, -8], [8, 10, -5, 6], [5, 9, 12, -13, -7, -1], [1, 2, 9, 13, -10], [2, 5, -12, -9, -4], [8, -6, 12], [2, -3]]",0.999267578125,0.2886962890625,0.2886962890625,0.999267578125,0.9995764506565015,0.2882080078125,T-,T+,0.9981985120090209,0.8333407985035076,231,169,231,169
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]","[[8, -4, 14, -9], [1, 2, 7, 9, 10, 13, -14, -11, -8, -6, -5, -3], [-4, 12, -1]]","[[1, -6, 14], [6, 10, -13, -11, -1], [8, -6, 5, -10], [3, 9, 10, 11, -5], [-8, 7, -9], [-7, -13, 12], [3, 7, 10, 13, -1], [-8, 10, 6, 14], [-7, -6, -14, -3], [-8, -7, -10, -2], [8, 11, 12, -6, -3, -2], [8, 10, -13, -5], [1, -14], [2, -10, 6], [-12], [4]]",0.998046875,0.1363525390625,0.1363525390625,0.998046875,0.99909338168631,0.1346435546875,T-,T+,0.9950138515789975,0.9015727275767783,346,54,346,54
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]","[[1, 3, 4, 5, 11, -14, -13, -12, -10, -9, -8, -7, -6, -2], [1, 9, -2]]","[[3, 12, -4], [-7, -13, 12, 5], [8, 11, 3], [13, 7], [9, 2], [-12], [-3], [-9], [-8]]",0.99566650390625,0.12939453125,0.12939453125,0.99566650390625,1.0,0.12506103515625,T-,T+,0.9960078413828201,0.9234506352624934,370,30,370,30
"[[14, 4, 13, 6, 10, 8, -5, -9], [-2, 14, -9, -10, 5], [8, -5, -12], [-7, 1, -2, -12, -5, 11, -14, 9, 3], [4, -5, 6, 9, 12, -8, 11, -10, -7, 3], [-1, 2, -8, -9], [6, -9, 3, -1, -8, -7, -10, -13, 4, 12]]","[[2, -14, -10, -9, -8, -1], [1, 5, 14, -10, -9, -2], [2, -13, -12, -9, -1], [4, 5, 6, 11, 14, -10, -9, -8, -7, -1], [1, 3, 6, 9, 10, 11, 13, -14, -8, -7, -4, -2], [8, -5, -12]]","[[1, 2, 10, -14, -7, -4, -3], [-8, 4, -12], [-8, -3, 7], [3, 13, 6], [9, 2, -6], [2, -13, -11, 6], [-7, -14, -2], [10, 3, -4, 7], [4, -10, -9], [9, 11, 13, -14, -3], [3, 7, 14, -9], [6, -13, -5, -3, -2], [4, 8, 11, -9, -1], [11, 14, -10, -9, -7], [5], [12]]",0.9378662109375,0.189208984375,0.189208984375,0.9378662109375,0.9385004212299916,0.1448974609375,T-,T+,0.9845059794322942,0.8956171769455036,341,59,341,59
"[[-1, -9, -8, 6, -14, -4, 5], [2], [-7, -14, 11, -12, 4, -5, -8, -10, -9, -1, -13]]","[[5, 7, 10, -11, -9, -8], [2]]","[[4, 5, 6, 8, 9, 10, 12, -13, -11, -7, -1], [7, 11, 12, -13, -8, -6, -4, -3, -1], [5, 8, -12, -11, -4], [4, 6, 14, -9, -1], [9, 12, 14, -13, -4], [10, -14, -13, -9, -3], [4, 8, 13, -14, -12, -11, -9], [1, 3, 6, 14, -9, -8, -7], [-13, -12, -10, 7], [3, 7, 10, 14, -9, -5], [7, 8, 12, 13, -9, -1], [5, -14, -13, -11, -8, -4], [5, 10, 11, -6, -1], [3, 9, -5, -4, -1], [8, 11, 6, -5], [1, 3, 13, -14, -12], [3, 11, -4, 12], [2, 4, 8, 12, 14, -13, -11, -7, -6, -5], [-2]]",0.989013671875,0.2030029296875,0.2030029296875,0.989013671875,0.9645599527466037,0.2066650390625,T-,T+,0.9975794286132533,0.8942963568007963,228,172,228,172
"[[9, -6, 5, -7, -10, 3, 13, 1], [-14, 8, -2], [-11, -3, -1, -14], [5, -7, 8], [2, -11, -14], [5, 7, 1, -10, -14]]","[[8, -7, 5], [-15, 4, -12, 6, 7, 10, -1], [1, 6, 7, 12, 13, -15, -10, -4], [1, 4, 5, 11, -14, -13, -10, -9], [-14, 2, -11], [5, 7, 12, 13, -9, -6, -4, -2], [5, -8, -3, -2, 15], [6, 10, -15, -13, -7, -1], [4, 9, 13, -15, -10, -6], [8, -14, -2]]","[[1, 2, 10, -14, -7, -4, -3], [-8, 3, 6], [-4, 14, 7], [-6, 11, 12], [-8, 4, 5], [-8, -14, 3, -5], [3, 5, -13, -11, -6], [11, -12, -10], [2, 8, 11, -14, -4], [5, 6, 12, -13, -3, -1], [9, -5, 6], [10, 11, -1, -9], [-14, -13, -9, -7, -2], [4, 7, -10, -6, -1], [5, 7, 8, 13, -12, -11, -10, -6], [-7, -4, -3, -9], [1, -12, 14], [3, 5, -14, -13, -12, -9, -4, -1], [2, -11, 14], [4, 6, 10, 13, -14, -11, -2, -1], [8, -5, 14], [-8, -3]]",0.881591796875,0.26629638671875,0.26629638671875,0.881591796875,0.7116157205240174,0.34942626953125,T-,T+,0.9814353285824846,0.8501160599359858,290,110,290,110
"[[11, -5, 9, 4, 7, 2, 10, -1], [-8, 11, -2], [-13, -2, -14], [14, 2, -8, -7], [-3, 9, -2, -14, -6, -7, 11, -1, -10, -5, 13, -8]]","[[-14, -13, -2], [-8, -7, 2, 14], [-8, 11, -2]]","[[8, -4, 14], [-5, 4, -11], [10, 3, -4], [-7, 5, 6], [-11, -6, 5], [6, 14, -13, -3, -2], [-7, -14, -4], [-8, 9, 12, -11], [4, 6, -1, -9], [2, 9, 10, 11, -6, -3], [-6, 11, 12, 7], [8, 3, -12, 6], [-8, 2, 7], [-14, -12, -2], [-14, 13], [2, 5, -9, 10, -4], [-13, -12, -10], [8, -3]]",0.99609375,0.260498046875,0.260498046875,0.99609375,0.9985768500948766,0.25732421875,T-,T+,0.9966175549655001,0.8250713609915169,314,86,314,86
"[[7, -13, -6, -5, 12, 9, 10, 1, 14, -8], [-14, 1, -3], [11, 2, 9, 8], [12, 4, -6, -7, -2, 5, 11, -9, 3, 1, 14]]","[[1, -14, -3], [8, 9, 2, 11]]","[[8, -4, 14], [-8, -6, 5], [-12, 14, -9], [-13, 5, 6, -1], [12, -3, 7], [8, -7, -13, 12], [9, -14, -10, -7, -6], [2, -12, -4], [4, 6, -11, -8, -3], [-8, 9, -5, 12], [11, -13, 6, -9], [5, 9, 10, 11, 13], [-6, -13, -10, 14], [13, -10, -9, -8, -7], [4, 10, -5, -3, -2], [1, 6, 8, 9, 11, -12, -7, -3], [-14, -5, -1], [8, -12, 13], [-6, 12, -10], [3]]",0.99853515625,0.18206787109375,0.18206787109375,0.99853515625,1.0,0.18060302734375,T-,T+,0.9975411549724574,0.9036295866959826,355,45,355,45
"[[-13], [11, -13, -12, -3], [-8, 4, 10], [-11, -1, -5, 13, -14, 3, -6, 2, -4, 7, -12, 10], [-3, -8, -4, 11, -7, 1], [7, -14, 8, -11, 4, 5, -2, -6, 12, -9, 1], [5, 10], [-7, -10, -9, 1, -8]]","[[-8, 1, -7, -9], [3, -12, -9, -4, -1], [-8, 10, -5, 4], [10, 5], [-13]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [1, 2, 10, -14, -7, -4, -3], [12, -4, 13], [9, 10, -5, 13], [1, 2, 8, 14, -12, -11, -4, -3], [1, 7, 14, -10, -9, -8, -4], [3, 4, 6, 11, 14, -12, -7], [9, 11, 12, -10, -6], [3, 8, 10, -12, -5, -4], [5, 6, 8, -10, -9, -2], [1, 4, 8, -9, -6, -3], [1, 12, 13, -14, -2], [2, 8, -4, -3, -1], [4, 9, -12, -11, -8, -6, -1], [2, 4, 8, -9, -6, -1], [9, 10, 12, -5, -4, -1], [-11, -3, -5, 13], [1, -14, -12, -10, -6, -3, -2], [-8, 3, -5, 7], [-8, 3, 13, 6], [1, 4, 5, 12, -13, -11, -10, -7, -2], [13, -10]]",0.9822998046875,0.23236083984375,0.9822998046875,0.9822998046875,0.9439535470840696,0.24176025390625,T+,T+,0.9737401563854124,0.8696979549340799,162,238,162,238
"[[1, 14, -7, -9, 2, 5, -13, 8, 4, 6, 3, 11], [10, -8, -11, 3, 13, -6, 14, -7, -9, -2, 4, 5, 12], [6, 4], [10, -9], [3, -10, -5, 2, -12, -6, 14, -4, -8, 1], [-11, -4, 2, -7, -5, -8, 14], [13, 3], [-13, -8, -6, 4, -3, 14, -10, -12, -9, 2, 11, 1, 7]]","[[3, 13], [4, 6], [10, -9]]","[[9, 10, -4], [3, -10, -13], [-6, -1, 7], [4, 9, 10, -6, -3], [5, -8, -7, -6, -2], [1, 5, 12, -14, -7, -6], [7, 9, 12, 14, -5], [-3, 11, 13, -2], [2, 10, 12, -8, -1], [-6, -4, -12, -11], [3, 4, 9, -14, -13, -5], [3, -14, -10, -9, -4, -1], [4, -14, -12, -10, -9, -2], [1, -3, -4, -7], [2, -14, -12, -4], [3, -13, 5, -11, -9, 14, -1], [6, 8, 9, 10, 11, -14, -12, -7], [2, 6, 8, 10, 12, -14, -13, -11, -9, -7, -1], [1, 3, 6, 7, 8, 13, 14, -12, -11, -4, -2], [-3, -10]]",0.9951171875,0.30047607421875,0.30047607421875,0.9951171875,1.0,0.29559326171875,T-,T+,0.9974960491728226,0.8253060827824839,205,195,205,195
"[[11, -14, 5, -13], [-12, -9]]","[[-14, 11, 5, -13], [-12, -9]]","[[4, 7, 14, -13, -12, -10, -8, -6, -1], [3, 12, -4], [-8, -11, 5], [-7, -14, -5], [-4, 5, 14], [3, 8, -13, -11, -10, -9], [-6, 11, 4, -1], [-3, 11, -4, 13], [1, 3, 7, 13, -8], [5, 6, 11, -3, -2], [-7, 2, -14, -3], [-13, -8, -7, -3, -2], [-14, -5, -4, 7], [12, -3], [1, 4, -10, -9, -8, -6, -3], [8, 10, -5, -3, -1], [2, 8, 11, 13, -12, -10, -4, -1], [3, 4, 6], [9]]",1.0,0.2294921875,0.2294921875,1.0,1.0,0.2294921875,T-,T+,0.9977622921432164,0.8211745471276362,292,108,292,108
"[[-7], [8, 14, 11, -3, 12, -1, 2], [-5, -7, 3, -9, -8, -14, -6, 10, -2, -4, 12, 1]]","[[11, 14, -10, -9, -1], [-7]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [2, 5, 9, 11, 14, -13, -12, -10, -6, -3, -1], [-11, 3, 5, -9], [-14, 10, 11, 13], [6, 10, -13, -9, -1], [3, 4, -10, -9, -2], [1, 2, 4, -10], [5, 6, 11, -14, -3], [4, -13, -12, -11, -8, -2], [5, 10, 12, -13, -8, -1], [3, 10, 13, -9, -4], [4, 6, 10, -12, -1, -3, -2], [5, -13, -10, -1, -4, -3, -2], [2, 5, 10, 14, -8, -6], [8, 11, 12, 13, -10, -6], [4, 13, -14, -11, -10, -9, -1, -2], [3, 6, 9, 13, 14, -11, -10, -5, -2], [8, -6, -12, -4], [1, 8, 10, 11, -14, -13, -9, -7, -6], [7]]",0.982421875,0.19781494140625,0.19781494140625,0.982421875,0.9300903000291291,0.20953369140625,T-,T+,0.9896091517612682,0.8666561440208457,221,179,221,179
"[[13, -1, 3, 6, -12, 8, 4, 2], [6, -11, -8, 14, -10, -12, 5, 7, 3], [9, -14, 13, -10, -11, 12, -7, -8], [-8, -13, -3, -1, -2, -9, -11, 7, 10, -14, -5, -6], [-7, -4, -14, 1, -10, 13], [-3, -13, 6, -5, 11, -8, -12, -10, -4, -9, 14]]","[[4, 5, 9, 12, 13, -14, -11, -2, -10, -8, -7, -6, -3, -1], [1, 13, -14, -10, -7, -4]]","[[-4], [4]]",0.99053955078125,0.025146484375,0.025146484375,0.99053955078125,1.0,0.01568603515625,T-,T+,0.9953831884092983,0.9825893722396233,394,6,394,6
"[[-5, -7, -13, 11, 3, 10, 8, -2, 12, -14, -6, -1, -4], [12, 14, -2, 10, 3, -11, 4, 6, 9, -7, 1, -8, -13], [3, -12, 5], [-6, -9, 2, 12, 7, 1, -13, 11, 3, -4, -10, -5], [-13], [-3, 14, 12, 9, 10, -6, -8, 7, -11, 1, -4], [13, -8, -1, -10, 6, 3, -7, -14], [-11, 13, 3, 7, -6, -12, -10, 5, -2], [6, 5, -14, 10, -13, -8, 1]]","[[3, -12, 5], [-13]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [3, 4, 6, 11, 14, -12, -10, -9, -7, -5, -1], [1, 4, 7, 8, 10, 11, 12, -9, -6, -5, -3, -2], [1, 2, 10, -14, -7, -4, -3], [-4, 13, 7], [13, -12, -3], [-14, 12, 13], [-8, 4, 13], [2, 9, 10, -7, -1], [1, 3, 9, -4, -2], [8, -6, 13, -10], [4, 6, 10, -14, -8, -1], [1, 2, 8, 14, -12, -11], [-8, 3, -5, 7], [11, 14, -10, -9, -8, -4, -3], [2, 7, -11, -9, -6], [3, -9, -6, -5, -4, -2], [3, 6, 11, 13, -12], [5, -14, -10, -7, -1], [3, 8, 9, 14, -12, -5, -4], [1, 4, 5, 6, 12, -7, -2], [5, 10, -12, -8, -6, -3, -2], [6, 7, 9, 10, 12, -11, -5], [2, 4, 8, -14, -9, -6], [7, -12, -10, -8, -6, -3], [5, 11, 12, -14, -10]]",0.996826171875,0.2591552734375,0.996826171875,0.996826171875,0.9990480723465016,0.2564697265625,T+,T+,0.9982040815867751,0.8735593508929714,192,208,192,208
"[[-13, -14, 6, 4, 10, 12, -5, -7, -2, 9, -3, -1], [7, -14, -2], [-6, -12, -8, -9], [-13, -10, 14], [4, 9, 1, 8, -2], [-5, 10, -12, 13, 2, -3, 6, 7, -14], [-2, 6, -5, -13, -14, -12], [7]]","[[-7, -13, 14, -10], [-8, -6, -12, -9], [1, 4, 8, 9, -7, -2], [11, -12, -10, -13], [3, -10, -8, -5, -1], [7]]","[[8, 9, 11, 12, 13, -10, -6, -3, -2], [10, 14, -7, -5, -1], [6, 10, -13, -11, -9], [-14, 10, 11, 13], [1, 8, 9, 10, -12, -4], [4, 6, 11, -9, -1], [8, 13, -12, -11, -10], [-7, -4, -3], [5, 6, 9, 10, -13, -8, -1], [1, 3, 12, -11, -9], [4, 6, -12, -11, -5, -3], [1, 2, 4, 9, 13, -8], [1, 8, 11, -14, -9, -3], [5, -13, -12, -11, -9], [1, 6, 11, 13, -2], [2, 3, 6, 11, 13, -12], [-7, 5], [3, 7, 8, 10, 11, -12, -9, -6, -4, -2], [-7, -14, -5]]",0.973876953125,0.259521484375,0.973876953125,0.973876953125,0.9343480236256247,0.2686767578125,T+,T+,0.9795669895313476,0.8233092513044585,184,216,184,216
"[[-8, 5, 1, 3, 10, -14, 2, 6, 12, 7], [-1, -11, -6, -13, 7, -9, -4], [-6, 8, 12, 3], [6, -12, -5, 3, -11, -7], [-3, -13, -7, 4, 12, -10, 14, -5], [4, 10, 12, -2, -9, -11, 3, 13], [-13], [-1, -9, 4]]","[[4, -1, -9], [1, 3, 8, 9, -7, -2], [3, 8, 12, -6, -4], [4, 10, -14, -7, -2], [-13]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [13, -12, 5], [-4, 13, 7], [8, 9, 13], [-8, 9, -6, -1], [1, 5, 14, -10, -9], [8, 13, -12, -11, -5, -3], [1, 11, -2, 6], [4, 6, 7, -14, -12, -3, -1], [2, 3, 8, 11, -12, -10, -1], [2, -14, -7, -4, -3], [1, 10, -8, -6, -4], [2, 7, -11, -9, -8, -6], [1, 2, 8, 10, 14, -12, -11, -4, -3], [3, 4, 6, 12, -2], [3, 9, -5, -4, -1], [3, 8, 10, -12, -9, -6, -4], [5, 12, -14, -10, -7, -4], [1, 4, 8, -9, -6, -3], [7, -14, -10, -8, -5], [-8, 13]]",0.9671630859375,0.2593994140625,0.9671630859375,0.9671630859375,0.927255985267035,0.26513671875,T+,T+,0.9856420789763582,0.8546667047714225,185,215,185,215
"[[1, 13, 4, 10, -5, 12, -6, 8, -14, 3, -9, -2, -11], [7, 1, -9, 11, 13, 12], [-9, 7], [-13, -2, -5], [-8, -5, -4], [4, 2, -8, 14, -6, 7, -5, 3, 1, 13, -11, 9], [-2, 13, -14], [-11, 10, 5, -9, 1, -13, 7]]","[[9, -5, -2, -13], [4, 10, -9, -5, -3], [8, -12, -9, -5, -2], [1, 4, 6, -13, -11, -10, -9, -8], [-8, -5, -4], [7, -9], [-14, 13, -2]]","[[7, 11, 12, -13, -8, -6, -4, -3, -1], [1, 2, 10, -14, -7, -4, -3], [-7, -13, 5], [-4, -12, 5], [2, 10, -11, -1], [13, 14, -2], [10, 9, 2, -6], [8, 9, -5, -4], [11, 3, 6, 14], [8, 11, 12, -10, -3, -2], [4, 6, 10, -12, -11, -3, -1], [7, 14, -13, -6, -1], [1, 4, 5, -12, -11, -9], [12, -13, -11, -9, -7], [3, 4, 11, -12, -8], [4, 8, 10, 11, -9, -1], [1, 3, 5, -11, -8, -2], [5, 9, -10, -3, -1], [-12, 6, 8, -5, -3], [-14, 9, 11, 12, -7], [1, 7, 10, 11, 12, -13, -6, -3], [8, -7, -14, -9], [2, -10]]",0.972900390625,0.35601806640625,0.35601806640625,0.972900390625,0.9583262459601973,0.35882568359375,T-,T+,0.9725211293732183,0.8103629393336252,243,157,243,157
"[[-10, -3, 5, 6, -8, -9, 4, 14, 2], [-2, 12, -13, -9], [-8, -5, 6, -10, -2, 4, -1, -12, 9, 3, -13, 14]]",[],"[[-12, 14], [-3, 7], [6], [-14], [5], [-10], [-11], [9]]",0.935302734375,0.067626953125,0.067626953125,0.935302734375,0.75,0.005859375,T-,T+,1.0,0.9745398759959094,390,10,390,10
"[[-8, -1, -6, -12, -4], [-1, 7, -11, -10], [6, 1], [1, 11, -9], [10, -2, -4, 11], [-8, 5], [12, 8, -1]]","[[11, 10, -6, -9], [1, -12, -2], [5, 10, 11, -1, -4, -2], [-1, -11, -10, 7], [2, 4, 5, 8, -9], [-12, -8, -6, -5, -4, -1], [8, 11, 3, -9], [1, 11, 12, -9, -4, -3, -2], [-8, 5], [8, 12, -1], [1, 6]]","[[2, 4, 7, 10, 11, -9, -8, -6, -3], [1, 2, 4, 5, 7, 9, -12, -11, -10, -3], [1, 4, -12, -9, -8, -7, -6, -5, -2], [2, 4, 7, 9, -11, -8, -6], [2, 10, -12, -11, -9, -8, -6], [6, 7, 9, 10, 11, -8, -4, -1], [-6, -5, -11], [11, 4, -1, -9], [8, 9, -12, -2, -1], [-6, -5, -12, -3], [9, 11, -10, -2], [8, 2, -4], [6, 12, -11, -9, -8, -7, -5], [1, 3, 4, 9, 12, -5], [11, -3, -10, -1], [2, -6, 12, -10], [4, 9, -12, -7, -1], [4, 7, 10, -11, -9], [2, 6, -12, -10, -7, -4, -3], [7, 8, 12, -11, -10, -4], [3, -12, -9, -6, -4, -2], [8, -6, 5], [1, -11, -8, -7, 10, 12, -4], [1, 6, 7, 9, 10, 11, -12, -8, -4], [2, -5, -1]]",0.91845703125,0.353271484375,0.91845703125,0.91845703125,0.8326359832635983,0.408447265625,T+,T+,0.9143166438584879,0.79606405020597,169,231,169,229
"[[6, 13], [-8, -5, -13, -10]]","[[-8, -5, -10], [13, 6]]","[[4, -12, -1], [1, 5, -11, 9], [8, -4, -1], [2, 7, 9, -4, -3], [3, -11, -2, -1], [3, 9, -5, -12], [1, -3], [2, 3, -9], [1, 6, 7, 9, -5, 13], [-6], [-13]]",0.96875,0.24169921875,0.24169921875,0.96875,0.8855098389982111,0.27294921875,T-,T+,0.975034432637152,0.8373682463329736,309,91,309,91
"[[9, -13, -1, -4, -3, 11, 14, 12, -2, -7], [6, -12, -9, 4, -3, -5, -13, -14, -11, -8, -1], [8, 2, 10, -5, -6, -13, 7, 14], [-11, 1, -13, 12, -5, 8, -2, -10, -6, 14, 4], [13, 10, -14, -5, -2, 6, 12, -8, 4, 9], [-11, -3], [14, 6, 13, -1, 7, -12], [-10, 11, 6, 2, -12, 1, -8, 7, -5, -13, -3, 4, 14], [-8]]","[[5, 9, 12, -13, -10, -7, -4], [-8], [4, 6, 7, 8, 9, 11, 13, 14, -12, -10, -1, -5, -2], [-11, -3]]","[[1, 2, 5, 11, 14, -13, -12, -9, -7, -4, -3], [2, 5, 9, 11, 14, -13, -12, -10, -6, -3, -1], [1, 2, 10, -14, -7, -4, -3], [8, 11, -3], [8, -6, 13, -10], [5, 8, 12, -13, -7], [1, 3, 14, -9, -6], [7, 11, -10, -3, -1], [10, -14, -13, -9, -7, -5, -3], [7, 10, 14, -13, -12, -5, -2], [5, 9, 12, -7, -6, -4], [8, 2, -10, 6], [7, 9, 11, -6, -1], [3, 6, 12, -14, -2], [2, 3, -13, -12, -11, -9, -4, -1], [6, 11, 14, -12, -10, -9, -5], [1, 4, 5, 12, -14, -9], [5, 7, 8, 14, -4], [8, 3]]",0.9879150390625,0.1488037109375,0.9879150390625,0.9879150390625,0.9802744425385935,0.142333984375,T+,T+,0.9940843352742674,0.9072407278295331,167,233,167,233
"[[3, -8, -2, 7, 9, 1, 5, 10, 12, -11, 13, -6], [14, -7, -6, -1, 9, 4, 2, 5, -8, -11, -3], [5, -4, -7, -1, 11, 2, -3, 14, 8, 12, -9], [1, -4, -10, -14, 6, -12, -9, -11, -5, -3, 8, -7, -2], [10, 3]]",[],"[[1, 11, 12, -2], [-6, -1, 7], [5, 14, -9], [-8, 1, -12, 7], [-7, -13, -4], [4, 5, -11, -8, -7, -2], [4, 8, 13, -12, -2], [-7, -14, 12, -9], [-11, -13, 5, -1], [-13, 4, 7, 6, -9, 8, 10], [-7, 11, -1, -5], [-10], [-3]]",0.7489013671875,0.14837646484375,0.14837646484375,0.7489013671875,0.0,0.10272216796875,T-,T+,1.0,0.8831519532827964,315,85,315,85
